Day,Month,Year,Hour,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2,13,2005,8,1473.0,1047.0,522.0,149.0,1420.0,1411.0,8.7,83.7,0.9423
2,13,2005,9,1548.0,1097.0,491.0,155.0,1477.0,1497.0,9.5,82.4,0.976
2,13,2005,10,1586.0,1084.0,495.0,158.0,1473.0,1619.0,11.0,78.2,1.022
2,13,2005,11,1488.0,1023.0,533.0,188.0,1456.0,1590.0,14.1,67.9,1.0859
2,13,2005,12,1220.0,787.0,675.0,154.0,1310.0,1163.0,16.3,56.6,1.0422
2,13,2005,13,1198.0,758.0,698.0,107.0,1277.0,1001.0,18.7,48.0,1.0259
2,13,2005,14,1168.0,836.0,666.0,92.0,1278.0,822.0,19.5,39.3,0.882
2,13,2005,15,1149.0,917.0,616.0,106.0,1293.0,773.0,19.9,34.1,0.782
2,13,2005,16,1052.0,734.0,799.0,90.0,1109.0,588.0,19.4,32.4,0.7239
2,13,2005,17,1053.0,727.0,789.0,100.0,1081.0,610.0,17.1,35.8,0.6944
2,13,2005,18,1238.0,1037.0,583.0,132.0,1388.0,1000.0,15.5,40.7,0.7103
2,13,2005,19,1188.0,939.0,658.0,211.0,1234.0,1048.0,14.8,42.8,0.7182
2,13,2005,20,1150.0,891.0,684.0,179.0,1198.0,1002.0,13.9,43.8,0.6937
2,13,2005,21,984.0,694.0,881.0,116.0,1032.0,711.0,13.7,42.9,0.6687
2,13,2005,22,1111.0,777.0,760.0,143.0,1137.0,1024.0,12.5,47.8,0.6877
2,13,2005,23,1131.0,793.0,728.0,142.0,1173.0,1054.0,11.8,53.4,0.7366
2,14,2005,0,1115.0,778.0,749.0,135.0,1158.0,994.0,10.9,55.9,0.7312
2,14,2005,1,1133.0,811.0,708.0,136.0,1182.0,1031.0,10.1,58.9,0.7301
2,14,2005,2,1024.0,709.0,798.0,109.0,1120.0,884.0,9.8,61.2,0.7413
2,14,2005,4,923.0,567.0,994.0,62.0,1024.0,688.0,8.3,67.2,0.7382
2,14,2005,5,902.0,548.0,1063.0,49.0,1024.0,617.0,7.7,68.9,0.728
2,14,2005,6,995.0,646.0,895.0,81.0,1053.0,818.0,6.9,70.0,0.6997
2,14,2005,7,858.0,597.0,1054.0,104.0,857.0,690.0,9.0,37.3,0.4297
2,14,2005,8,1233.0,1030.0,619.0,176.0,1257.0,1291.0,9.4,44.9,0.5296
2,14,2005,9,1140.0,958.0,627.0,193.0,1175.0,1200.0,10.3,45.4,0.5666
2,14,2005,10,1096.0,1036.0,635.0,168.0,1043.0,1127.0,11.5,39.6,0.5372
2,14,2005,11,1295.0,1639.0,477.0,123.0,1013.0,1582.0,11.7,36.9,0.506
2,14,2005,12,926.0,882.0,744.0,111.0,913.0,700.0,11.8,36.2,0.4999
2,14,2005,13,970.0,857.0,748.0,120.0,990.0,693.0,12.0,38.7,0.5402
2,14,2005,14,960.0,853.0,782.0,123.0,967.0,709.0,13.7,30.3,0.4724
2,14,2005,15,941.0,800.0,823.0,115.0,917.0,671.0,12.6,30.6,0.4443
2,14,2005,16,921.0,771.0,850.0,120.0,885.0,632.0,13.0,27.4,0.4085
2,14,2005,17,940.0,829.0,823.0,140.0,901.0,716.0,13.6,22.7,0.3529
2,14,2005,18,1036.0,1046.0,694.0,185.0,1044.0,1059.0,11.8,23.0,0.3171
2,14,2005,19,1102.0,1221.0,609.0,212.0,1136.0,1329.0,10.7,19.9,0.2547
2,14,2005,20,1035.0,1141.0,670.0,200.0,1018.0,1196.0,10.4,18.0,0.2269
2,14,2005,21,990.0,978.0,751.0,191.0,928.0,1131.0,9.7,20.6,0.2488
2,14,2005,22,950.0,839.0,834.0,169.0,878.0,977.0,9.4,24.8,0.2923
2,14,2005,23,988.0,839.0,803.0,139.0,936.0,963.0,8.8,31.2,0.3533
2,15,2005,0,884.0,658.0,982.0,102.0,813.0,581.0,8.7,31.2,0.3521
2,15,2005,1,840.0,597.0,1081.0,76.0,766.0,432.0,8.5,30.4,0.3391
2,15,2005,2,814.0,526.0,1228.0,56.0,740.0,352.0,8.0,32.9,0.353
2,15,2005,4,802.0,440.0,1413.0,30.0,738.0,312.0,6.9,39.1,0.3901
2,15,2005,5,805.0,437.0,1491.0,28.0,738.0,296.0,6.9,39.8,0.3966
2,15,2005,6,850.0,529.0,1183.0,56.0,780.0,385.0,6.1,40.8,0.3868
2,15,2005,7,913.0,619.0,1018.0,94.0,834.0,586.0,6.0,41.5,0.3896
2,15,2005,8,1047.0,844.0,784.0,196.0,979.0,987.0,6.1,39.9,0.3781
2,15,2005,9,1055.0,899.0,731.0,220.0,1017.0,1035.0,6.5,39.5,0.3865
2,15,2005,10,974.0,778.0,832.0,168.0,905.0,782.0,9.4,32.7,0.3855
2,15,2005,11,863.0,669.0,993.0,133.0,776.0,511.0,11.3,24.9,0.3318
2,15,2005,12,889.0,734.0,942.0,134.0,801.0,566.0,12.8,19.8,0.2933
2,15,2005,13,906.0,790.0,893.0,138.0,837.0,642.0,12.3,19.3,0.274
2,15,2005,14,874.0,751.0,918.0,135.0,792.0,591.0,12.0,19.3,0.2716
2,15,2005,15,849.0,680.0,1015.0,111.0,741.0,461.0,11.9,19.2,0.2677
2,15,2005,16,923.0,761.0,909.0,124.0,840.0,609.0,12.1,20.7,0.2906
2,15,2005,17,962.0,841.0,827.0,158.0,901.0,821.0,11.5,22.1,0.2987
2,15,2005,18,1067.0,1059.0,671.0,181.0,1085.0,1163.0,10.4,23.1,0.2905
2,15,2005,19,1125.0,1121.0,630.0,185.0,1132.0,1405.0,9.5,25.2,0.2996
2,15,2005,20,1149.0,1124.0,623.0,187.0,1141.0,1405.0,8.9,26.9,0.3069
2,15,2005,21,1155.0,1034.0,648.0,196.0,1061.0,1429.0,8.2,30.1,0.327
2,15,2005,22,1065.0,908.0,741.0,174.0,953.0,1284.0,7.4,31.8,0.3287
2,15,2005,23,1145.0,946.0,699.0,182.0,1015.0,1409.0,6.6,37.5,0.3664
2,16,2005,0,1134.0,912.0,707.0,182.0,999.0,1376.0,6.3,40.1,0.3842
2,16,2005,1,1195.0,1004.0,652.0,193.0,1078.0,1421.0,5.2,44.2,0.3943
2,16,2005,2,1141.0,898.0,689.0,174.0,1014.0,1356.0,4.4,47.5,0.4017
2,16,2005,4,1052.0,740.0,768.0,142.0,913.0,1202.0,3.3,52.2,0.4074
2,16,2005,5,1033.0,701.0,782.0,137.0,883.0,1206.0,3.2,52.4,0.4071
2,16,2005,6,1080.0,768.0,732.0,140.0,924.0,1305.0,3.6,51.7,0.4123
2,16,2005,7,1208.0,931.0,622.0,201.0,1052.0,1485.0,3.5,54.2,0.4297
2,16,2005,8,1363.0,1183.0,520.0,288.0,1273.0,1643.0,5.2,48.3,0.4304
2,16,2005,9,1239.0,1096.0,577.0,260.0,1211.0,1459.0,7.8,37.6,0.3994
2,16,2005,10,1044.0,940.0,706.0,206.0,1014.0,1152.0,8.9,33.8,0.385
2,16,2005,11,956.0,761.0,849.0,98.0,887.0,885.0,9.1,33.0,0.3827
2,16,2005,12,955.0,725.0,890.0,138.0,880.0,770.0,9.1,34.5,0.3994
2,16,2005,13,997.0,825.0,790.0,139.0,948.0,852.0,9.6,31.3,0.3763
2,16,2005,14,987.0,810.0,801.0,137.0,939.0,830.0,8.5,36.3,0.4026
2,16,2005,15,1007.0,798.0,793.0,155.0,942.0,867.0,9.3,34.6,0.405
2,16,2005,16,1025.0,795.0,783.0,155.0,967.0,881.0,8.9,37.9,0.4318
2,16,2005,17,1083.0,856.0,720.0,148.0,1010.0,975.0,8.2,41.8,0.4563
2,16,2005,18,1143.0,960.0,641.0,153.0,1110.0,1136.0,7.4,44.5,0.4582
2,16,2005,19,1288.0,1178.0,539.0,171.0,1300.0,1434.0,7.0,43.4,0.4366
2,16,2005,20,1464.0,1421.0,457.0,227.0,1542.0,1746.0,6.6,43.4,0.4241
2,16,2005,21,1341.0,1204.0,534.0,251.0,1294.0,1592.0,5.9,44.3,0.4137
2,16,2005,22,1177.0,1004.0,640.0,216.0,1111.0,1341.0,5.0,46.6,0.4099
2,16,2005,23,1089.0,913.0,712.0,200.0,1016.0,1208.0,5.8,40.3,0.374
2,17,2005,0,1196.0,1014.0,643.0,192.0,1101.0,1334.0,5.4,43.8,0.3945
2,17,2005,1,1107.0,874.0,721.0,187.0,984.0,1208.0,5.7,42.1,0.3883
2,17,2005,2,1102.0,897.0,715.0,173.0,1024.0,1196.0,5.7,42.1,0.3885
2,17,2005,4,912.0,559.0,1016.0,64.0,837.0,656.0,5.7,46.6,0.4298
2,17,2005,5,883.0,496.0,1140.0,46.0,804.0,478.0,6.9,45.0,0.4499
2,17,2005,6,893.0,507.0,1111.0,51.0,794.0,489.0,6.9,42.2,0.4224
2,17,2005,7,1033.0,711.0,893.0,115.0,935.0,893.0,6.4,43.8,0.423
2,17,2005,8,1222.0,966.0,636.0,238.0,1134.0,1322.0,6.6,44.6,0.4383
2,17,2005,9,1190.0,1000.0,624.0,202.0,1152.0,1280.0,7.7,42.1,0.444
2,17,2005,10,1035.0,783.0,794.0,167.0,969.0,943.0,10.1,36.7,0.4536
2,17,2005,11,990.0,705.0,873.0,139.0,913.0,772.0,9.0,41.4,0.4775
2,17,2005,12,1011.0,732.0,830.0,147.0,944.0,826.0,8.7,42.5,0.4787
2,17,2005,13,1041.0,763.0,790.0,130.0,1003.0,808.0,8.3,47.8,0.5238
2,17,2005,14,1086.0,850.0,723.0,143.0,1072.0,901.0,8.9,45.5,0.5208
2,17,2005,15,1021.0,755.0,807.0,143.0,980.0,763.0,8.9,46.1,0.5256
2,17,2005,16,1014.0,761.0,806.0,136.0,972.0,722.0,9.0,44.9,0.5173
2,17,2005,17,1023.0,771.0,807.0,143.0,982.0,735.0,9.3,42.3,0.4974
2,17,2005,18,1172.0,977.0,657.0,177.0,1160.0,1047.0,8.4,45.2,0.4977
2,17,2005,19,1172.0,1017.0,623.0,198.0,1185.0,1163.0,7.6,47.8,0.5013
2,17,2005,20,1219.0,1081.0,590.0,200.0,1246.0,1244.0,7.4,47.2,0.4871
2,17,2005,21,1106.0,891.0,708.0,191.0,1058.0,1025.0,7.4,46.9,0.4854
2,17,2005,22,1078.0,824.0,759.0,169.0,1016.0,982.0,6.9,48.2,0.4832
2,17,2005,23,939.0,637.0,960.0,106.0,883.0,607.0,7.1,47.9,0.4867
2,18,2005,0,975.0,670.0,943.0,105.0,910.0,616.0,6.9,48.7,0.4874
2,18,2005,1,958.0,660.0,935.0,130.0,905.0,654.0,6.8,48.2,0.4792
2,18,2005,2,921.0,594.0,1025.0,82.0,867.0,479.0,6.3,49.6,0.4787
2,18,2005,4,874.0,472.0,1179.0,45.0,803.0,382.0,6.4,49.8,0.4814
2,18,2005,5,872.0,476.0,1249.0,35.0,794.0,350.0,6.9,48.1,0.4796
2,18,2005,6,904.0,530.0,1079.0,60.0,846.0,438.0,6.4,50.2,0.485
2,18,2005,7,951.0,568.0,1021.0,90.0,888.0,578.0,6.4,50.7,0.4886
2,18,2005,8,1183.0,896.0,673.0,205.0,1115.0,1140.0,6.9,48.8,0.4903
2,18,2005,9,1187.0,970.0,625.0,199.0,1174.0,1203.0,8.4,44.6,0.4922
2,18,2005,10,1072.0,874.0,715.0,153.0,1033.0,1000.0,10.8,37.1,0.4794
2,18,2005,11,1011.0,780.0,805.0,163.0,964.0,806.0,11.2,36.2,0.4818
2,18,2005,12,997.0,752.0,837.0,152.0,952.0,724.0,11.8,34.4,0.4758
2,18,2005,13,989.0,791.0,804.0,146.0,953.0,690.0,11.5,33.1,0.4479
2,18,2005,14,1006.0,837.0,775.0,146.0,971.0,757.0,10.9,32.6,0.426
2,18,2005,15,1016.0,845.0,771.0,134.0,987.0,818.0,11.3,31.7,0.4249
2,18,2005,16,1069.0,918.0,724.0,164.0,1045.0,936.0,11.6,30.9,0.4223
2,18,2005,17,1109.0,989.0,664.0,141.0,1096.0,1133.0,11.1,32.2,0.4243
2,18,2005,18,1182.0,1071.0,617.0,204.0,1187.0,1298.0,9.7,36.0,0.4333
2,18,2005,19,1253.0,1179.0,573.0,210.0,1268.0,1387.0,8.5,39.0,0.4336
2,18,2005,20,1288.0,1228.0,549.0,250.0,1333.0,1502.0,8.3,40.3,0.4411
2,18,2005,21,1153.0,981.0,666.0,202.0,1097.0,1273.0,8.0,41.3,0.4448
2,18,2005,22,1161.0,969.0,677.0,190.0,1111.0,1271.0,7.0,44.2,0.4446
2,18,2005,23,1271.0,1031.0,618.0,236.0,1138.0,1464.0,5.4,51.8,0.4698
2,19,2005,0,1156.0,909.0,684.0,250.0,1023.0,1384.0,4.1,55.0,0.4558
2,19,2005,1,1106.0,850.0,727.0,219.0,997.0,1281.0,3.1,57.8,0.4462
2,19,2005,2,1008.0,726.0,834.0,156.0,913.0,1083.0,3.1,56.7,0.4388
2,19,2005,4,931.0,627.0,948.0,98.0,860.0,911.0,2.3,58.9,0.4317
2,19,2005,5,922.0,611.0,962.0,89.0,867.0,893.0,1.9,60.0,0.4276
2,19,2005,6,911.0,606.0,950.0,104.0,866.0,894.0,1.9,60.3,0.4293
2,19,2005,7,993.0,736.0,819.0,148.0,941.0,1018.0,0.9,64.6,0.4294
2,19,2005,8,1100.0,919.0,678.0,194.0,1072.0,1191.0,0.6,65.0,0.4231
2,19,2005,9,1141.0,940.0,651.0,231.0,1099.0,1285.0,2.1,59.9,0.4338
2,19,2005,10,1085.0,800.0,750.0,200.0,983.0,1219.0,3.1,57.2,0.4402
2,19,2005,11,1153.0,853.0,696.0,217.0,1027.0,1370.0,4.2,54.0,0.4483
2,19,2005,12,1122.0,831.0,722.0,210.0,982.0,1317.0,7.4,43.8,0.4538
2,19,2005,13,992.0,685.0,890.0,126.0,902.0,818.0,11.2,34.5,0.4586
2,19,2005,14,1018.0,693.0,868.0,118.0,937.0,683.0,13.8,32.4,0.5084
2,19,2005,15,981.0,649.0,924.0,114.0,901.0,573.0,12.4,34.9,0.5002
2,19,2005,16,988.0,679.0,905.0,117.0,911.0,595.0,12.8,31.9,0.4684
2,19,2005,17,1059.0,777.0,797.0,140.0,969.0,774.0,13.5,29.1,0.4486
2,19,2005,18,1110.0,870.0,708.0,168.0,1057.0,1059.0,11.6,33.3,0.454
2,19,2005,19,1204.0,979.0,639.0,202.0,1147.0,1326.0,10.9,34.9,0.4568
2,19,2005,20,1275.0,1061.0,593.0,211.0,1203.0,1494.0,10.4,37.3,0.4708
2,19,2005,21,1297.0,1044.0,600.0,231.0,1185.0,1559.0,9.7,39.7,0.4792
2,19,2005,22,1277.0,991.0,609.0,214.0,1141.0,1575.0,9.1,41.9,0.4857
2,19,2005,23,1207.0,888.0,664.0,181.0,1062.0,1447.0,9.3,41.9,0.4927
2,20,2005,0,1222.0,880.0,684.0,173.0,1083.0,1367.0,9.4,44.7,0.5279
2,20,2005,1,1141.0,816.0,745.0,169.0,1026.0,1230.0,8.5,45.8,0.5108
2,20,2005,2,1228.0,913.0,643.0,174.0,1124.0,1396.0,7.8,50.0,0.53
2,20,2005,4,1067.0,758.0,775.0,130.0,993.0,1009.0,8.2,46.9,0.5099
2,20,2005,5,947.0,580.0,978.0,72.0,894.0,572.0,8.4,48.6,0.5375
2,20,2005,6,918.0,501.0,1148.0,40.0,881.0,420.0,8.0,54.7,0.5883
2,20,2005,7,920.0,506.0,1142.0,56.0,905.0,453.0,7.8,55.7,0.5914
2,20,2005,8,941.0,541.0,1065.0,81.0,919.0,520.0,8.0,53.8,0.5796
2,20,2005,9,949.0,552.0,1035.0,81.0,919.0,531.0,8.8,50.7,0.5752
2,20,2005,10,990.0,604.0,944.0,88.0,947.0,579.0,10.1,47.6,0.587
2,20,2005,11,996.0,620.0,928.0,94.0,946.0,570.0,10.6,45.8,0.5838
2,20,2005,12,1023.0,623.0,916.0,97.0,976.0,571.0,9.1,56.2,0.6515
2,20,2005,13,1037.0,636.0,891.0,112.0,1024.0,582.0,7.9,66.5,0.7124
2,20,2005,14,1017.0,613.0,919.0,104.0,1007.0,551.0,8.0,65.0,0.6991
2,20,2005,15,1042.0,671.0,861.0,107.0,1038.0,634.0,8.4,61.0,0.6721
2,20,2005,16,1037.0,665.0,854.0,114.0,1013.0,633.0,8.6,57.3,0.6429
2,20,2005,17,1009.0,640.0,915.0,115.0,996.0,613.0,8.4,56.3,0.6227
2,20,2005,18,1033.0,675.0,853.0,127.0,1006.0,702.0,8.0,57.7,0.6222
2,20,2005,19,1016.0,647.0,906.0,119.0,997.0,649.0,7.1,62.6,0.6341
2,20,2005,20,1076.0,745.0,801.0,149.0,1040.0,841.0,7.4,59.3,0.6123
2,20,2005,21,1029.0,699.0,851.0,140.0,1001.0,795.0,7.7,56.9,0.5994
2,20,2005,22,984.0,661.0,898.0,105.0,965.0,638.0,7.7,54.4,0.5753
2,20,2005,23,1003.0,694.0,876.0,116.0,976.0,663.0,7.7,53.0,0.5572
2,21,2005,0,1009.0,671.0,877.0,112.0,1010.0,610.0,6.7,62.8,0.6188
2,21,2005,1,946.0,588.0,1005.0,80.0,948.0,480.0,6.6,61.9,0.6056
2,21,2005,2,910.0,518.0,1130.0,59.0,936.0,404.0,5.7,70.3,0.6498
2,21,2005,4,879.0,447.0,1317.0,36.0,910.0,348.0,4.0,81.5,0.6712
2,21,2005,5,907.0,502.0,1129.0,49.0,947.0,399.0,3.9,81.5,0.6653
2,21,2005,6,949.0,589.0,987.0,63.0,1001.0,464.0,3.3,84.3,0.6617
2,21,2005,7,1054.0,786.0,766.0,123.0,1129.0,699.0,4.2,80.9,0.6742
2,21,2005,8,1214.0,1010.0,609.0,164.0,1282.0,1006.0,5.1,75.0,0.6646
2,21,2005,9,1253.0,1095.0,566.0,218.0,1375.0,1206.0,4.6,77.6,0.6651
2,21,2005,10,1197.0,964.0,614.0,254.0,1260.0,1122.0,3.8,84.3,0.6811
2,21,2005,11,1156.0,859.0,684.0,210.0,1196.0,1069.0,6.2,77.4,0.7383
2,21,2005,12,1132.0,837.0,694.0,208.0,1199.0,1062.0,7.7,67.6,0.7133
2,21,2005,13,1207.0,950.0,623.0,204.0,1303.0,1162.0,8.1,64.8,0.7039
2,21,2005,14,1127.0,896.0,664.0,172.0,1227.0,1010.0,8.1,64.0,0.6942
2,21,2005,15,1112.0,851.0,694.0,157.0,1184.0,931.0,6.9,71.3,0.7118
2,21,2005,16,1186.0,925.0,641.0,181.0,1272.0,1025.0,7.0,73.7,0.7425
2,21,2005,17,1192.0,976.0,618.0,194.0,1290.0,1110.0,7.3,70.0,0.7195
2,21,2005,18,1177.0,931.0,656.0,193.0,1281.0,979.0,5.8,77.8,0.7223
2,21,2005,19,1478.0,1301.0,469.0,252.0,1682.0,1409.0,5.4,80.9,0.7293
2,21,2005,20,1486.0,1289.0,466.0,283.0,1633.0,1438.0,5.5,79.8,0.7261
2,21,2005,21,1118.0,863.0,680.0,208.0,1194.0,1083.0,5.6,74.0,0.6808
2,21,2005,22,1019.0,730.0,811.0,143.0,1082.0,916.0,5.6,71.9,0.6604
2,21,2005,23,961.0,643.0,914.0,124.0,1046.0,825.0,6.4,70.7,0.6848
2,22,2005,0,931.0,591.0,1015.0,89.0,1015.0,704.0,6.3,70.1,0.6733
2,22,2005,1,938.0,592.0,992.0,85.0,1032.0,668.0,4.4,80.5,0.6825
2,22,2005,2,888.0,511.0,1112.0,66.0,963.0,512.0,3.9,83.1,0.6787
2,22,2005,4,851.0,440.0,1349.0,46.0,918.0,377.0,3.4,85.4,0.6736
2,22,2005,5,905.0,503.0,1152.0,60.0,956.0,467.0,3.3,84.5,0.6608
2,22,2005,6,987.0,628.0,929.0,117.0,1035.0,691.0,3.4,84.5,0.664
2,22,2005,7,1124.0,842.0,690.0,178.0,1180.0,981.0,3.4,84.5,0.6677
2,22,2005,8,1408.0,1200.0,490.0,295.0,1523.0,1369.0,4.1,82.7,0.682
2,22,2005,9,1501.0,1403.0,418.0,243.0,1789.0,1589.0,4.6,80.3,0.6889
2,22,2005,10,1266.0,1149.0,528.0,255.0,1435.0,1370.0,6.1,74.0,0.7025
2,22,2005,11,1082.0,855.0,725.0,201.0,1140.0,1005.0,9.1,58.4,0.6787
2,22,2005,12,1123.0,942.0,653.0,208.0,1225.0,1105.0,11.4,48.9,0.658
2,22,2005,13,1174.0,979.0,611.0,212.0,1282.0,1142.0,8.3,64.4,0.7072
2,22,2005,14,1209.0,1082.0,573.0,238.0,1355.0,1105.0,6.5,71.0,0.6903
2,22,2005,15,1120.0,940.0,657.0,201.0,1245.0,917.0,6.6,71.1,0.6973
2,22,2005,16,1174.0,1010.0,613.0,218.0,1305.0,1050.0,7.4,69.3,0.7165
2,22,2005,17,1068.0,896.0,702.0,222.0,1177.0,848.0,6.4,70.6,0.6834
2,22,2005,18,1146.0,985.0,650.0,206.0,1236.0,952.0,5.8,72.5,0.6718
2,22,2005,19,1204.0,1089.0,601.0,251.0,1335.0,1059.0,5.6,71.6,0.6556
2,22,2005,20,1062.0,903.0,717.0,190.0,1141.0,720.0,4.2,77.8,0.6491
2,22,2005,21,1122.0,919.0,680.0,218.0,1201.0,981.0,4.3,79.5,0.6648
2,22,2005,22,940.0,686.0,903.0,150.0,1005.0,648.0,4.5,75.5,0.6429
2,22,2005,23,935.0,628.0,995.0,111.0,986.0,611.0,4.4,77.1,0.6523
2,23,2005,0,1011.0,725.0,852.0,142.0,1050.0,773.0,4.2,78.2,0.6506
2,23,2005,1,952.0,665.0,907.0,119.0,1007.0,703.0,4.0,79.3,0.6517
2,23,2005,2,899.0,572.0,1063.0,87.0,951.0,560.0,3.9,78.7,0.643
2,23,2005,4,882.0,516.0,1132.0,70.0,959.0,575.0,3.2,82.8,0.6426
2,23,2005,5,844.0,466.0,1261.0,68.0,894.0,478.0,4.1,76.0,0.6304
2,23,2005,6,860.0,497.0,1251.0,66.0,912.0,442.0,4.2,75.9,0.6311
2,23,2005,7,917.0,597.0,1084.0,117.0,994.0,602.0,4.5,76.3,0.648
2,23,2005,8,1126.0,886.0,719.0,197.0,1208.0,936.0,4.4,79.1,0.6687
2,23,2005,9,1033.0,820.0,740.0,198.0,1114.0,870.0,4.3,79.8,0.6706
2,23,2005,10,944.0,697.0,881.0,167.0,1022.0,688.0,3.1,83.0,0.6419
2,23,2005,11,955.0,687.0,895.0,180.0,1004.0,706.0,2.8,83.9,0.6326
2,23,2005,12,992.0,694.0,900.0,169.0,1020.0,756.0,3.9,79.5,0.6482
2,23,2005,13,1090.0,910.0,701.0,210.0,1192.0,974.0,5.1,74.5,0.6621
2,23,2005,14,1151.0,983.0,629.0,232.0,1244.0,1121.0,5.7,72.5,0.6686
2,23,2005,15,1148.0,975.0,638.0,223.0,1243.0,1064.0,5.6,74.6,0.6826
2,23,2005,16,1140.0,946.0,653.0,224.0,1231.0,1076.0,5.4,75.9,0.6875
2,23,2005,17,1160.0,990.0,632.0,238.0,1254.0,1090.0,4.9,78.2,0.6826
2,23,2005,18,1167.0,1027.0,610.0,249.0,1289.0,1119.0,4.8,79.0,0.6845
2,23,2005,19,1194.0,1038.0,605.0,223.0,1317.0,1181.0,4.8,78.6,0.6826
2,23,2005,20,1224.0,1071.0,590.0,244.0,1331.0,1240.0,4.6,78.2,0.6686
2,23,2005,21,1209.0,1028.0,619.0,243.0,1264.0,1254.0,4.2,79.7,0.6647
2,23,2005,22,1145.0,962.0,657.0,226.0,1212.0,1192.0,4.3,78.9,0.6621
2,23,2005,23,1016.0,744.0,825.0,167.0,1053.0,1020.0,4.2,77.9,0.6479
2,24,2005,0,1018.0,750.0,831.0,172.0,1051.0,916.0,3.2,83.0,0.645
2,24,2005,1,937.0,625.0,977.0,120.0,983.0,798.0,5.1,74.5,0.6626
2,24,2005,2,949.0,647.0,956.0,100.0,1023.0,762.0,4.0,80.8,0.6666
2,24,2005,4,884.0,528.0,1148.0,86.0,960.0,619.0,2.9,85.3,0.6503
2,24,2005,5,883.0,518.0,1135.0,81.0,962.0,606.0,3.3,84.5,0.6612
2,24,2005,6,968.0,652.0,937.0,131.0,1051.0,788.0,3.6,84.4,0.6724
2,24,2005,7,1071.0,787.0,755.0,170.0,1146.0,947.0,3.8,83.8,0.6771
2,24,2005,8,1310.0,1082.0,555.0,267.0,1400.0,1254.0,4.1,82.5,0.6819
2,24,2005,9,1332.0,1132.0,522.0,269.0,1439.0,1352.0,3.9,83.9,0.6847
2,24,2005,10,1178.0,939.0,640.0,244.0,1228.0,1165.0,4.1,83.9,0.6967
2,24,2005,11,1093.0,836.0,728.0,232.0,1142.0,1025.0,4.6,82.0,0.6997
2,24,2005,12,1060.0,784.0,770.0,196.0,1117.0,941.0,5.5,79.5,0.7238
2,24,2005,13,1121.0,873.0,697.0,195.0,1206.0,1000.0,6.7,76.2,0.7519
2,24,2005,14,1118.0,888.0,685.0,189.0,1223.0,962.0,7.9,69.0,0.7394
2,24,2005,15,1205.0,1002.0,612.0,212.0,1299.0,1214.0,8.5,66.3,0.7387
2,24,2005,16,1274.0,1094.0,537.0,267.0,1364.0,1428.0,7.6,70.8,0.7399
2,24,2005,17,1301.0,1092.0,525.0,262.0,1388.0,1484.0,7.2,72.4,0.7372
2,24,2005,18,1405.0,1224.0,468.0,270.0,1503.0,1658.0,6.7,74.2,0.7326
2,24,2005,19,1375.0,1230.0,473.0,260.0,1522.0,1632.0,6.1,75.8,0.7184
2,24,2005,20,1367.0,1225.0,485.0,265.0,1492.0,1628.0,6.3,74.9,0.7187
2,24,2005,21,1324.0,1121.0,531.0,262.0,1399.0,1481.0,6.0,78.0,0.7345
2,24,2005,22,1170.0,917.0,652.0,227.0,1218.0,1205.0,5.6,81.2,0.7443
2,24,2005,23,1169.0,895.0,681.0,192.0,1201.0,1106.0,5.5,81.5,0.7393
2,25,2005,0,1181.0,905.0,657.0,202.0,1215.0,1106.0,5.3,84.1,0.753
2,25,2005,1,1146.0,860.0,692.0,189.0,1181.0,1092.0,5.2,83.9,0.7487
2,25,2005,2,1059.0,773.0,767.0,157.0,1127.0,984.0,5.1,83.5,0.7416
2,25,2005,4,1007.0,677.0,863.0,97.0,1053.0,848.0,5.0,82.5,0.7265
2,25,2005,5,932.0,595.0,991.0,100.0,1025.0,771.0,5.0,82.8,0.7273
2,25,2005,6,998.0,717.0,872.0,146.0,1095.0,895.0,5.2,80.7,0.7219
2,25,2005,7,1072.0,819.0,751.0,175.0,1161.0,1003.0,5.3,80.2,0.7179
2,25,2005,10,1364.0,1234.0,504.0,190.0,1533.0,1606.0,8.3,67.4,0.7384
2,25,2005,11,1190.0,1044.0,615.0,166.0,1324.0,1354.0,10.8,52.1,0.6746
2,25,2005,12,1021.0,839.0,771.0,153.0,1084.0,914.0,13.0,40.3,0.6028
2,25,2005,13,1051.0,914.0,707.0,167.0,1122.0,913.0,10.9,44.8,0.5849
2,25,2005,14,1021.0,882.0,727.0,137.0,1097.0,847.0,11.5,42.1,0.5706
2,25,2005,15,1016.0,842.0,762.0,140.0,1067.0,778.0,12.5,38.5,0.5568
2,25,2005,16,1040.0,893.0,723.0,150.0,1104.0,835.0,12.6,38.5,0.5586
2,25,2005,17,1089.0,916.0,710.0,152.0,1124.0,903.0,12.3,38.4,0.5488
2,25,2005,18,1148.0,1054.0,631.0,177.0,1233.0,1157.0,10.2,43.1,0.5366
2,25,2005,19,1162.0,1070.0,625.0,189.0,1229.0,1237.0,8.6,48.2,0.5385
2,25,2005,20,1197.0,1102.0,609.0,195.0,1309.0,1253.0,7.8,50.8,0.5384
2,25,2005,21,1059.0,905.0,735.0,179.0,1098.0,1130.0,7.3,52.8,0.5404
2,25,2005,22,1207.0,1023.0,629.0,188.0,1233.0,1373.0,6.2,62.4,0.5958
